product_name,link, product_images,price,details,image_url,product_name_stemmed
100 linen bermuda shorts,https://www.zara.com/in/en/100-linen-bermuda-shorts-p01538403.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/1538/403/052/2/w/448/1538403052_1_1_1.jpg?ts=1678189945192': 'Image 0 of 100% LINEN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/1538/403/052/2/w/448/1538403052_2_1_1.jpg?ts=1678189945379': 'Image 1 of 100% LINEN BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts made of linen fabric. Front pockets and back welt pockets. Front zip fly and top button fastening.,https://static.zara.net/photos///2023/V/0/2/p/1538/403/052/2/w/448/1538403052_1_1_1.jpg?ts=1678189945192,100 linen bermuda short
technical cargo bermuda shorts,https://www.zara.com/in/en/technical-cargo-bermuda-shorts-p01538440.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1538/440/403/2/w/448/1538440403_1_1_1.jpg?ts=1687966281880': 'Image 0 of TECHNICAL CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1538/440/403/2/w/448/1538440403_2_1_1.jpg?ts=1687966281313': 'Image 1 of TECHNICAL CARGO BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts made of a technical fabric. Adjustable elasticated waistband with drawstring. Front pockets and back welt pockets. Patch pockets with flaps on the legs. Side slits at the hem.,https://static.zara.net/photos///2023/I/0/2/p/1538/440/403/2/w/448/1538440403_1_1_1.jpg?ts=1687966281880,technic cargo bermuda short
cotton cargo bermuda shorts,https://www.zara.com/in/en/cotton-cargo-bermuda-shorts-p02553302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2553/302/800/2/w/448/2553302800_1_1_1.jpg?ts=1689940496243': 'Image 0 of COTTON CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2553/302/800/2/w/448/2553302800_2_1_1.jpg?ts=1689940496601': 'Image 1 of COTTON CARGO BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of cotton fabric. Elastic waist. Front pockets and rear patch pocket detail. Patch pocket with flap appliqué on the leg. Front zip fly and snap-button fastening.,https://static.zara.net/photos///2023/I/0/2/p/2553/302/800/2/w/448/2553302800_1_1_1.jpg?ts=1689940496243,cotton cargo bermuda short
basic denim bermuda shorts,https://www.zara.com/in/en/basic-denim-bermuda-shorts-p01538422.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/1538/422/400/2/w/448/1538422400_1_1_1.jpg?ts=1676453815756': 'Image 0 of BASIC DENIM BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/1538/422/400/2/w/448/1538422400_2_1_1.jpg?ts=1676453810582': 'Image 1 of BASIC DENIM BERMUDA SHORTS from Zara'}]","₹ 2,590.00",Straight fit Bermuda shorts with a five-pocket design and front zip fly and top button fastening.,https://static.zara.net/photos///2023/V/0/2/p/1538/422/400/2/w/448/1538422400_1_1_1.jpg?ts=1676453815756,basic denim bermuda short
linen  cotton bermuda shorts,https://www.zara.com/in/en/linen---cotton-bermuda-shorts-p08574349.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8574/349/707/2/w/448/8574349707_1_1_1.jpg?ts=1687937159892': 'Image 0 of LINEN - COTTON BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8574/349/707/2/w/448/8574349707_2_1_1.jpg?ts=1687937159668': 'Image 1 of LINEN - COTTON BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Carrot fit Bermuda shorts made of a linen and cotton blend fabric. Adjustable elasticated waistband and front pleat details. Side pockets and rear welt pocket detail.,https://static.zara.net/photos///2023/I/0/2/p/8574/349/707/2/w/448/8574349707_1_1_1.jpg?ts=1687937159892,linen cotton bermuda short
textured jogger bermuda shorts,https://www.zara.com/in/en/textured-jogger-bermuda-shorts-p00962321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/321/710/2/w/448/0962321710_1_1_1.jpg?ts=1689926675546': 'Image 0 of TEXTURED JOGGER BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/321/710/2/w/448/0962321710_2_1_1.jpg?ts=1689926676418': 'Image 1 of TEXTURED JOGGER BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Relaxed-fit Bermuda shorts made of a textured fabric. Adjustable elasticated waistband with drawstring. Side pockets and back patch pocket detail.,https://static.zara.net/photos///2023/I/0/2/p/0962/321/710/2/w/448/0962321710_1_1_1.jpg?ts=1689926675546,textur jogger bermuda short
star print bermuda shorts,https://www.zara.com/in/en/star-print-bermuda-shorts-p05852261.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5852/261/027/2/w/448/5852261027_1_1_1.jpg?ts=1687445757984': 'Image 0 of STAR PRINT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5852/261/027/2/w/448/5852261027_2_1_1.jpg?ts=1687445760186': 'Image 1 of STAR PRINT BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of satiny fabric. Elasticated adjustable drawstring waistband. Side pockets. Hem with contrast stripes.,https://static.zara.net/photos///2023/I/0/2/p/5852/261/027/2/w/448/5852261027_1_1_1.jpg?ts=1687445757984,star print bermuda short
stripe print bermuda shorts,https://www.zara.com/in/en/stripe-print-bermuda-shorts-p06085307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6085/307/250/2/w/448/6085307250_1_1_1.jpg?ts=1689087950377': 'Image 0 of STRIPE PRINT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6085/307/250/2/w/448/6085307250_2_1_1.jpg?ts=1689087951498': 'Image 1 of STRIPE PRINT BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Relaxed-fit Bermuda shorts made of a satiny fabric. Adjustable elasticated waistband with an inner drawstring. Side pockets.,https://static.zara.net/photos///2023/I/0/2/p/6085/307/250/2/w/448/6085307250_1_1_1.jpg?ts=1689087950377,stripe print bermuda short
carpenter bermuda shorts with pocket,https://www.zara.com/in/en/carpenter-bermuda-shorts-with-pocket-p08727325.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8727/325/400/2/w/448/8727325400_1_1_1.jpg?ts=1691072087552': 'Image 0 of CARPENTER BERMUDA SHORTS WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8727/325/400/2/w/448/8727325400_2_1_1.jpg?ts=1691072087577': 'Image 1 of CARPENTER BERMUDA SHORTS WITH POCKET from Zara'}]","₹ 2,990.00",Relaxed fit Bermuda shorts. Front pockets and rear patch pockets. Faded effect. Contrast topstitching all over the garment. Patch pocket appliqué and multipurpose strap on the leg. Front zip fly and button fastening.View more,https://static.zara.net/photos///2023/I/0/2/p/8727/325/400/2/w/448/8727325400_1_1_1.jpg?ts=1691072087552,carpent bermuda short with pocket
loosefit cargo bermuda shorts,https://www.zara.com/in/en/loose-fit-cargo-bermuda-shorts-p03175407.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3175/407/407/2/w/448/3175407407_1_1_1.jpg?ts=1690361440953': 'Image 0 of LOOSE-FIT CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3175/407/407/2/w/448/3175407407_2_1_1.jpg?ts=1690361441154': 'Image 1 of LOOSE-FIT CARGO BERMUDA SHORTS from Zara'}]","₹ 3,990.00",Loose fit Bermuda shorts. Five-pocket design. Faded effect. Patch pockets with flaps on the legs. Front zip fly and top button fastening.,https://static.zara.net/photos///2023/I/0/2/p/3175/407/407/2/w/448/3175407407_1_1_1.jpg?ts=1690361440953,loosefit cargo bermuda short
acid wash cargo bermuda shorts,https://www.zara.com/in/en/acid-wash-cargo-bermuda-shorts-p07627316.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7627/316/800/2/w/448/7627316800_1_1_1.jpg?ts=1687256307063': 'Image 0 of ACID WASH CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7627/316/800/2/w/448/7627316800_2_1_1.jpg?ts=1687256312780': 'Image 1 of ACID WASH CARGO BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts. Front pockets and rear patch pockets. Patch pocket appliqués with flaps on the legs. Faded effect. Front zip fly and button fastening.,https://static.zara.net/photos///2023/I/0/1/p/7627/316/800/2/w/448/7627316800_1_1_1.jpg?ts=1687256307063,acid wash cargo bermuda short
denim utility bermuda shorts,https://www.zara.com/in/en/denim-utility-bermuda-shorts-p05575376.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5575/376/445/2/w/448/5575376445_1_1_1.jpg?ts=1688716941073': 'Image 0 of DENIM UTILITY BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5575/376/445/2/w/448/5575376445_2_1_1.jpg?ts=1688552338826': 'Image 1 of DENIM UTILITY BERMUDA SHORTS from Zara'}]","₹ 4,990.00",Relaxed fit faded Bermuda shorts. Front pockets and rear patch pockets. Multipurpose pockets on the front and legs. Front zip fly and button fastening.,https://static.zara.net/photos///2023/I/0/2/p/5575/376/445/2/w/448/5575376445_1_1_1.jpg?ts=1688716941073,denim util bermuda short
denim cargo bermuda shorts,https://www.zara.com/in/en/denim-cargo-bermuda-shorts-p08062301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8062/301/427/2/w/448/8062301427_1_1_1.jpg?ts=1685698726468': 'Image 0 of DENIM CARGO BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8062/301/427/2/w/448/8062301427_2_1_1.jpg?ts=1685698726197': 'Image 1 of DENIM CARGO BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Faded relaxed fit Bermuda shorts. Front pockets and pockets at the rear. Patch pockets with flaps on the legs. Zip fly and top button fastening.,https://static.zara.net/photos///2023/I/0/2/p/8062/301/427/2/w/448/8062301427_1_1_1.jpg?ts=1685698726468,denim cargo bermuda short
100 linen bermuda shorts,https://www.zara.com/in/en/100-linen-bermuda-shorts-p04387409.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4387/409/615/2/w/448/4387409615_1_1_1.jpg?ts=1689926675818': 'Image 0 of 100% LINEN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4387/409/615/2/w/448/4387409615_2_1_1.jpg?ts=1689926679351': 'Image 1 of 100% LINEN BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of linen. Elasticated waistband with front pleated details. Front pockets and rear welt pockets. Front zip fly and button fastening.,https://static.zara.net/photos///2023/I/0/2/p/4387/409/615/2/w/448/4387409615_1_1_1.jpg?ts=1689926675818,100 linen bermuda short
100 linen bermuda shorts,https://www.zara.com/in/en/100-linen-bermuda-shorts-p08574445.html,"[{'https://static.zara.net/photos///2023/V/0/1/p/8574/445/800/2/w/448/8574445800_1_1_1.jpg?ts=1679051705328': 'Image 0 of 100% LINEN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/1/p/8574/445/800/2/w/448/8574445800_2_1_1.jpg?ts=1679051704556': 'Image 1 of 100% LINEN BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Bermuda shorts made of linen fabric. Adjustable elasticated waistband with interior drawstring. Front pockets and rear welt pockets.,https://static.zara.net/photos///2023/V/0/1/p/8574/445/800/2/w/448/8574445800_1_1_1.jpg?ts=1679051705328,100 linen bermuda short
100 linen bermuda shorts,https://www.zara.com/in/en/100-linen-bermuda-shorts-p05802262.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5802/262/620/4/w/448/5802262620_1_1_1.jpg?ts=1687345178543': 'Image 0 of 100% LINEN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5802/262/620/4/w/448/5802262620_2_3_1.jpg?ts=1687345177525': 'Image 1 of 100% LINEN BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed-fit Bermuda shorts made of linen fabric. Adjustable elasticated waist with drawstring. Front pockets and back patch pockets.,https://static.zara.net/photos///2023/I/0/1/p/5802/262/620/4/w/448/5802262620_1_1_1.jpg?ts=1687345178543,100 linen bermuda short
100 linen bermuda shorts,https://www.zara.com/in/en/100-linen-bermuda-shorts-p08574364.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8574/364/420/5/w/448/8574364420_1_1_1.jpg?ts=1688640292067': 'Image 0 of 100% LINEN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8574/364/420/5/w/448/8574364420_2_3_1.jpg?ts=1688640291239': 'Image 1 of 100% LINEN BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Short Bermuda shorts made of linen. Elasticated waistband with inner drawstring. Side pockets.,https://static.zara.net/photos///2023/I/0/1/p/8574/364/420/5/w/448/8574364420_1_1_1.jpg?ts=1688640292067,100 linen bermuda short
comfort bermuda shorts,https://www.zara.com/in/en/comfort-bermuda-shorts-p02553411.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/2553/401/710/2/w/0/2553401710_1_1_1.jpg?ts=1683201823667': 'Image 0 of COMFORT BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/2553/401/710/2/w/0/2553401710_2_1_1.jpg?ts=1683201823250': 'Image 1 of COMFORT BERMUDA SHORTS from Zara'}]","₹ 2,990.00",Bermuda shorts featuring an adjustable elastic waistband with interior drawstring. Side pockets and rear pocket detail.,https://static.zara.net/photos///2023/V/0/2/p/2553/401/710/2/w/0/2553401710_1_1_1.jpg?ts=1683201823667,comfort bermuda short
textured oxford bermuda shorts,https://www.zara.com/in/en/textured-oxford-bermuda-shorts-p07147402.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/7147/402/250/2/w/448/7147402250_1_1_1.jpg?ts=1677661750822': 'Image 0 of TEXTURED OXFORD BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/7147/402/250/2/w/448/7147402250_2_1_1.jpg?ts=1677661750494': 'Image 1 of TEXTURED OXFORD BERMUDA SHORTS from Zara'}]","₹ 2,890.00",Bermuda shorts made of a linen and cotton blend. Featuring front pockets and rear welt pockets. Zip fly and top button fastening.,https://static.zara.net/photos///2023/V/0/2/p/7147/402/250/2/w/448/7147402250_1_1_1.jpg?ts=1677661750822,textur oxford bermuda short
viscose  linen bermuda shorts,https://www.zara.com/in/en/viscose---linen-bermuda-shorts-p04432420.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/4432/420/104/2/w/448/4432420104_1_1_1.jpg?ts=1678442204063': 'Image 0 of VISCOSE - LINEN BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/4432/420/104/2/w/448/4432420104_2_1_1.jpg?ts=1678442201310': 'Image 1 of VISCOSE - LINEN BERMUDA SHORTS from Zara'}]","₹ 2,890.00",Bermuda shorts in a viscose and linen blend fabric. Elasticated adjustable waistband with drawstrings. Front pockets and rear patch pocket.,https://static.zara.net/photos///2023/V/0/2/p/4432/420/104/2/w/448/4432420104_1_1_1.jpg?ts=1678442204063,viscos linen bermuda short
faded textured cotton bermuda shorts,https://www.zara.com/in/en/faded-textured-cotton-bermuda-shorts-p06917312.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6917/312/643/2/w/448/6917312643_1_1_1.jpg?ts=1691137642911': 'Image 0 of FADED TEXTURED COTTON BERMUDA SHORTS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6917/312/643/2/w/0/6917312643_2_1_1.jpg?ts=1691138569999': 'Image 1 of FADED TEXTURED COTTON BERMUDA SHORTS from Zara'}]","₹ 3,290.00",Relaxed fit Bermuda shorts made of textured cotton fabric. Adjustable elasticated waistband with drawstring. Side pockets and a rear pocket detail. Hems with matching embroidered slogan detail. Faded effect.,https://static.zara.net/photos///2023/I/0/1/p/6917/312/643/2/w/448/6917312643_1_1_1.jpg?ts=1691137642911,fade textur cotton bermuda short
